20180705,20180706,05:00:00,73.12,73.12,73.12,73.12
20180705,20180706,07:00:00,73.13,73.14,73.13,73.13
20180705,20180706,07:01:00,73.13,73.14,73.13,73.13
20180705,20180706,07:02:00,73.13,73.13,73.11,73.11
20180705,20180706,07:03:00,73.11,73.12,73.10,73.11
20180705,20180706,07:04:00,73.11,73.11,73.10,73.10
20180705,20180706,07:05:00,73.10,73.10,73.09,73.10
20180705,20180706,07:06:00,73.10,73.10,73.09,73.10
20180705,20180706,07:07:00,73.10,73.10,73.08,73.09
20180705,20180706,07:08:00,73.09,73.09,73.09,73.09
20180705,20180706,07:09:00,73.09,73.10,73.09,73.10
20180705,20180706,07:10:00,73.10,73.11,73.09,73.11
20180705,20180706,07:11:00,73.11,73.11,73.11,73.11
20180705,20180706,07:12:00,73.11,73.11,73.11,73.11
20180705,20180706,07:13:00,73.11,73.12,73.11,73.12
20180705,20180706,07:14:00,73.12,73.12,73.11,73.12
20180705,20180706,07:15:00,73.12,73.12,73.11,73.11
20180705,20180706,07:16:00,73.11,73.12,73.11,73.11
20180705,20180706,07:17:00,73.11,73.12,73.11,73.11
20180705,20180706,07:18:00,73.11,73.13,73.11,73.12
20180705,20180706,07:19:00,73.12,73.12,73.11,73.11
20180705,20180706,07:20:00,73.11,73.11,73.11,73.11
20180705,20180706,07:21:00,73.11,73.12,73.11,73.11
20180705,20180706,07:22:00,73.11,73.11,73.11,73.11
20180705,20180706,07:23:00,73.11,73.11,73.10,73.11
20180705,20180706,07:24:00,73.11,73.13,73.10,73.13
20180705,20180706,07:25:00,73.13,73.15,73.12,73.15
20180705,20180706,07:26:00,73.15,73.16,73.14,73.16
20180705,20180706,07:27:00,73.16,73.16,73.13,73.13
20180705,20180706,07:28:00,73.13,73.14,73.13,73.13
20180705,20180706,07:29:00,73.13,73.14,73.13,73.14
20180705,20180706,07:30:00,73.13,73.14,73.13,73.14
20180705,20180706,07:31:00,73.14,73.15,73.14,73.15
20180705,20180706,07:32:00,73.15,73.16,73.14,73.16
20180705,20180706,07:33:00,73.16,73.16,73.15,73.16
20180705,20180706,07:34:00,73.16,73.16,73.15,73.15
20180705,20180706,07:35:00,73.15,73.15,73.14,73.15
20180705,20180706,07:36:00,73.15,73.15,73.14,73.15
20180705,20180706,07:37:00,73.15,73.15,73.15,73.15
20180705,20180706,07:38:00,73.15,73.15,73.14,73.14
20180705,20180706,07:39:00,73.14,73.14,73.13,73.13
20180705,20180706,07:40:00,73.13,73.13,73.13,73.13
20180705,20180706,07:41:00,73.13,73.13,73.12,73.12
20180705,20180706,07:42:00,73.12,73.13,73.12,73.13
20180705,20180706,07:43:00,73.13,73.13,73.12,73.13
20180705,20180706,07:44:00,73.13,73.13,73.12,73.12
20180705,20180706,07:45:00,73.12,73.12,73.10,73.10
20180705,20180706,07:46:00,73.10,73.10,73.08,73.08
20180705,20180706,07:47:00,73.08,73.09,73.07,73.08
20180705,20180706,07:48:00,73.08,73.10,73.08,73.09
20180705,20180706,07:49:00,73.09,73.09,73.08,73.09
20180705,20180706,07:50:00,73.09,73.09,73.07,73.07
20180705,20180706,07:51:00,73.07,73.08,73.07,73.07
20180705,20180706,07:52:00,73.07,73.10,73.07,73.10
20180705,20180706,07:53:00,73.10,73.10,73.09,73.10
20180705,20180706,07:54:00,73.10,73.12,73.10,73.12
20180705,20180706,07:55:00,73.12,73.12,73.10,73.10
20180705,20180706,07:56:00,73.10,73.10,73.06,73.07
20180705,20180706,07:57:00,73.07,73.09,73.07,73.09
20180705,20180706,07:58:00,73.09,73.09,73.07,73.08
20180705,20180706,07:59:00,73.08,73.09,73.06,73.07
20180705,20180706,08:00:00,73.07,73.15,73.07,73.10
20180705,20180706,08:01:00,73.10,73.15,73.10,73.15
20180705,20180706,08:02:00,73.15,73.16,73.13,73.14
20180705,20180706,08:03:00,73.14,73.14,73.13,73.13
20180705,20180706,08:04:00,73.13,73.14,73.12,73.12
20180705,20180706,08:05:00,73.12,73.13,73.10,73.10
20180705,20180706,08:06:00,73.10,73.11,73.08,73.09
