TA-GD-00006,instance1,TA001,20191118S,08:59:04,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

MA-GD-00006,instance1,MA001,20191118S,08:59:10,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

rb-GD-00006,instance1,rb2001,20191118S,08:59:22,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

MA-GD-00006,instance1,CZCE MA MA001,20191118,09:01:15,0,1822058,-1,1,1972.00000,1972.00000,0.00000,       53872,20191118

rb-GD-00006,instance1,SHFE rb rb2001,20191118,09:01:38,0,18154394,-1,-1,3561.00000,3561.00000,0.00000,       54187,20191118

TA-GD-00006,instance1,CZCE TA TA001,20191118,09:01:39,0,1822221,-1,-1,4722.00000,4722.00000,0.00000,       54203,20191118

MA-GD-00006,instance1,CZCE MA MA001,20191118,09:01:48,0,1822307,-1,-1,1968.00000,1968.00000,0.00000,       54287,20191118

TA-GD-00006,instance1,TA001,20191118S,09:18:53,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

MA-GD-00006,instance1,MA001,20191118S,09:18:57,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

rb-GD-00006,instance1,rb2001,20191118S,09:19:03,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

MA-GD-00006,instance1,CZCE MA MA001,20191118,09:20:09,0,1832476,-1,-1,1952.00000,1952.00000,0.00000,       66081,20191118

TA-GD-00006,instance1,CZCE TA TA001,20191118,09:20:13,0,1832488,-1,-1,4708.00000,4708.00000,0.00000,       66092,20191118

rb-GD-00006,instance1,SHFE rb rb2001,20191118,09:21:31,0,18192286,-1,-1,3561.00000,3561.00000,0.00000,       66764,20191118

TA-GD-00006,instance1,TA001,20191118S,10:02:59,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

MA-GD-00006,instance1,MA001,20191118S,10:03:10,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

rb-GD-00006,instance1,rb2001,20191118S,10:03:15,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

rb-GD-00006,instance1,SHFE rb rb2001,20191118,10:04:17,0,18257557,-1,-1,3568.00000,3568.00000,0.00000,       90393,20191118

MA-GD-00006,instance1,CZCE MA MA001,20191118,10:04:42,0,1847465,-1,-1,1958.00000,1958.00000,0.00000,       90486,20191118

TA-GD-00006,instance1,CZCE TA TA001,20191118,10:10:39,0,1848989,-1,1,4710.00000,4710.00000,0.00000,       93509,20191118

TA-GD-00006,instance1,TA001,20191118S,10:48:08,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

MA-GD-00006,instance1,MA001,20191118S,10:48:14,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191118

