rb-GD-00006,instance1,SHFE rb rb2001,20191206,09:02:21,0,6156826,-1,1,3594.00000,3594.00000,0.00000,       44994,20191206

rb-GD-00006,instance1,SHFE rb rb2001,20191206,09:02:39,1,6156826,6157175,-1,3596.00000,3595.00000,0.00000,       45207,20191206

rb-GD-00006,instance1,SHFE rb rb2001,20191206,09:10:31,0,6164547,-1,-1,3591.00000,3591.00000,0.00000,       49004,20191206

rb-GD-00006,instance1,SHFE rb rb2001,20191206,09:11:01,1,6164547,6165142,1,3591.00000,3592.00000,0.00000,       49166,20191206

TA-GD-00006,instance1,CZCE TA TA001,20191206,09:14:56,0,634703,-1,-1,4778.00000,4778.00000,0.00000,       50152,20191206

TA-GD-00006,instance1,CZCE TA TA001,20191206,09:15:01,1,634703,634812,1,4780.00000,4780.00000,0.00000,       50215,20191206

rb-GD-00006,instance1,SHFE rb rb2001,20191206,09:16:37,0,6170383,-1,1,3596.00000,3596.00000,0.00000,       50617,20191206

rb-GD-00006,instance1,SHFE rb rb2001,20191206,09:17:11,1,6170383,6170879,-1,3597.00000,3596.00000,0.00000,       50768,20191206

MA-GD-00006,instance1,CZCE MA MA001,20191206,09:20:41,0,640066,-1,-1,1998.00000,1998.00000,0.00000,       52040,20191206

MA-GD-00006,instance1,CZCE MA MA001,20191206,09:20:43,1,640066,640173,1,1994.00000,1994.00000,0.00000,       52102,20191206

MA-GD-00006,instance1,CZCE MA MA001,20191206,09:20:48,0,640251,-1,-1,1994.00000,1994.00000,0.00000,       52165,20191206

MA-GD-00006,instance1,CZCE MA MA001,20191206,09:20:54,1,640251,640321,1,1995.00000,1995.00000,0.00000,       52210,20191206

MA-GD-00006,instance1,CZCE MA MA001,20191206,09:20:57,0,640364,-1,-1,1995.00000,1995.00000,0.00000,       52237,20191206

TA-GD-00006,instance1,CZCE TA TA001,20191206,09:20:58,0,640383,-1,-1,4774.00000,4774.00000,0.00000,       52250,20191206

MA-GD-00006,instance1,CZCE MA MA001,20191206,09:21:09,1,640364,640538,1,1996.00000,1996.00000,0.00000,       52373,20191206
