TA-GD-00006,instance1,TA009,20200311S,08:58:56,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200311

TA-GD-00006,instance1,TA009,20200311S,09:21:57,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200311

TA-GD-00006,instance1,CZCE TA TA009,20200311,09:20:59,1,109949,111873,-1,4128.00000,4076.00000,0.00000,2020031100557328,20200311

TA-GD-00006,instance1,CZCE TA TA009,20200311,09:20:59,1,1010163,111919,-1,4108.00000,4076.00000,0.00000,2020031100557330,20200311

TA-GD-00006,instance1,CZCE TA TA009,20200311,11:15:13,1,1010120,115175,-1,4148.00000,4086.00000,0.00000,2020031101457727,20200311

TA-GD-00006,instance1,CZCE TA TA009,20200311,11:15:13,1,109892,115319,-1,4168.00000,4086.00000,0.00000,2020031101457729,20200311

TA-GD-00006,instance1,TA009,20200311E,13:37:39,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0,20200311

TA-GD-00006,instance1,TA009,20200311S,13:37:52,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200311

TA-GD-00006,instance1,TA009,20200311E,13:39:59,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0,20200311

TA-GD-00006,instance1,TA009,20200311S,13:40:09,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200311

TA-GD-00006,instance1,TA009,20200311S,13:42:05,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200311

TA-GD-00006,instance1,CZCE TA TA009,20200311,13:42:06,0,116860,-1,-1,4050.00000,4052.00000,0.00000,2020031101854023,20200311

TA-GD-00006,instance1,CZCE TA TA009,20200311,13:46:27,0,117146,-1,-1,4070.00000,4068.00000,0.00000,2020031101913301,20200311

