MA-GD-00006,instance1,CZCE MA MA005,20191219,09:00:00,1,1969443,1969658,1,2112.00000,2112.00000,0.00000,       38449,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:00:04,1,1969469,1969930,1,4884.00000,4892.00000,0.00000,       38797,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:00:09,0,1970039,-1,1,4892.00000,4890.00000,0.00000,       38965,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:00:14,0,19171552,-1,1,3478.00000,3478.00000,0.00000,       39067,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:00:27,1,1970039,1970300,-1,4894.00000,4894.00000,0.00000,       39263,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:00:29,0,1970319,-1,1,4896.00000,4896.00000,0.00000,       39278,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:00:58,1,19171552,19172517,-1,3482.00000,3481.00000,0.00000,       39568,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:01:25,1,1970319,1970720,-1,4892.00000,4892.00000,0.00000,       39831,20191219

MA-GD-00006,instance1,CZCE MA MA005,20191219,09:01:46,0,1970812,-1,1,2110.00000,2110.00000,0.00000,       39917,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:02:01,0,19173148,-1,-1,3481.00000,3481.00000,0.00000,       39993,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:02:49,1,19173148,19173500,1,3483.00000,3483.00000,0.00000,       40212,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:02:52,0,19173554,-1,-1,3483.00000,3483.00000,0.00000,       40226,20191219

MA-GD-00006,instance1,CZCE MA MA005,20191219,09:03:07,1,1970812,1971178,-1,2110.00000,2110.00000,0.00000,       40340,20191219

MA-GD-00006,instance1,CZCE MA MA005,20191219,09:03:35,0,1971355,-1,-1,2111.00000,2111.00000,0.00000,       40494,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:03:51,0,1971399,-1,1,4896.00000,4896.00000,0.00000,       40540,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:04:13,1,19173554,19174132,1,3483.00000,3483.00000,0.00000,       40657,20191219

MA-GD-00006,instance1,CZCE MA MA005,20191219,09:04:39,1,1971355,1971566,1,2111.00000,2112.00000,0.00000,       40764,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:05:05,1,1971399,1971681,-1,4896.00000,4896.00000,0.00000,       40888,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:05:08,0,19174485,-1,-1,3484.00000,3484.00000,0.00000,       40925,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:06:18,1,19174485,19175328,1,3483.00000,3484.00000,0.00000,       41348,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:07:33,0,19175917,-1,-1,3485.00000,3485.00000,0.00000,       41739,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:07:43,1,19175917,19176150,1,3487.00000,3487.00000,0.00000,       41832,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:07:46,0,19176284,-1,-1,3488.00000,3488.00000,0.00000,       41883,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:08:07,1,19176284,19176742,1,3487.00000,3488.00000,0.00000,       42152,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:08:58,0,19177227,-1,-1,3488.00000,3488.00000,0.00000,       42461,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:09:19,1,19177227,19177680,1,3490.00000,3490.00000,0.00000,       42687,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:09:21,0,19177745,-1,1,3491.00000,3491.00000,0.00000,       42711,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:09:33,1,19177745,19177958,-1,3492.00000,3492.00000,0.00000,       42789,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:09:36,0,19178017,-1,1,3492.00000,3492.00000,0.00000,       42806,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:10:18,1,19178017,19178799,-1,3493.00000,3492.00000,0.00000,       43145,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:13:25,0,19181322,-1,1,3492.00000,3492.00000,0.00000,       44286,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:13:41,1,19181322,19181658,-1,3490.00000,3490.00000,0.00000,       44421,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:15:20,0,19183264,-1,1,3492.00000,3492.00000,0.00000,       45293,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:15:40,0,1973844,-1,-1,4888.00000,4888.00000,0.00000,       45396,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:16:50,1,1973844,1974029,1,4886.00000,4888.00000,0.00000,       45607,20191219

MA-GD-00006,instance1,CZCE MA MA005,20191219,09:16:59,0,1974051,-1,-1,2109.00000,2109.00000,0.00000,       45631,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:17:00,1,19183264,19184214,-1,3492.00000,3492.00000,0.00000,       45640,20191219

MA-GD-00006,instance1,CZCE MA MA005,20191219,09:18:04,1,1974051,1974261,1,2108.00000,2109.00000,0.00000,       45985,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:19:32,0,19185864,-1,-1,3493.00000,3493.00000,0.00000,       46468,20191219

TA-GD-00006,instance1,CZCE TA TA005,20191219,09:19:51,0,1974410,-1,-1,4886.00000,4886.00000,0.00000,       46609,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:19:54,1,19185864,19186138,1,3494.00000,3494.00000,0.00000,       46624,20191219

rb-GD-00006,instance1,SHFE rb rb2005,20191219,09:20:10,0,19186366,-1,-1,3494.00000,3494.00000,0.00000,       46764,20191219

