TA-GD-00006,instance1,TA005,20191216S,21:42:59,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

MA-GD-00006,instance1,MA005,20191216S,21:43:18,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

rb-GD-00006,instance1,rb2005,20191216S,21:43:42,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:09:44,0,1756492,-1,-1,3474.00000,3474.00000,0.00000,       17163,20191217

TA-GD-00006,instance1,TA005,20191216S,22:19:18,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

MA-GD-00006,instance1,MA005,20191216S,22:19:27,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

rb-GD-00006,instance1,rb2005,20191216S,22:19:34,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

TA-GD-00006,instance1,TA005,20191216S,22:21:04,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

MA-GD-00006,instance1,MA005,20191216S,22:21:11,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

rb-GD-00006,instance1,rb2005,20191216S,22:21:19,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

rb-GD-00006,instance1,rb2005,20191216E,22:47:45,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0,20191217

MA-GD-00006,instance1,MA005,20191216E,22:47:53,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0,20191217

TA-GD-00006,instance1,TA005,20191216E,22:48:01,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0,20191217

TA-GD-00006,instance1,TA005,20191216S,22:48:06,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

MA-GD-00006,instance1,MA005,20191216S,22:48:12,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

rb-GD-00006,instance1,rb2005,20191216S,22:48:21,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:48:16,0,17100666,-1,1,2137.00000,2137.00000,0.00000,       23641,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:48:31,1,17100666,17100934,-1,2136.00000,2136.00000,0.00000,       23677,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:51:27,0,1782670,-1,-1,3472.00000,3472.00000,0.00000,       23995,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:52:35,1,1782670,1783524,1,3472.00000,3475.00000,0.00000,       24221,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:52:43,0,1783731,-1,1,3474.00000,3474.00000,0.00000,       24257,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:53:08,0,17104477,-1,-1,2135.00000,2135.00000,0.00000,       24335,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:53:34,1,1783731,1784341,-1,3474.00000,3474.00000,0.00000,       24369,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:53:38,0,1784381,-1,1,3474.00000,3474.00000,0.00000,       24373,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:53:46,1,17104477,17104808,1,2135.00000,2135.00000,0.00000,       24384,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:54:08,0,17105134,-1,-1,2134.00000,2134.00000,0.00000,       24414,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:55:20,1,1784381,1785439,-1,3474.00000,3472.00000,0.00000,       24601,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:55:37,1,17105134,17106290,1,2133.00000,2133.00000,0.00000,       24719,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:56:06,0,1785991,-1,1,3474.00000,3474.00000,0.00000,       24804,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:56:07,0,17106663,-1,-1,2133.00000,2133.00000,0.00000,       24806,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:56:30,1,17106663,17106926,1,2134.00000,2134.00000,0.00000,       24878,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:56:59,0,17107261,-1,1,2134.00000,2134.00000,0.00000,       24976,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:57:11,1,1785991,1787037,-1,3475.00000,3475.00000,0.00000,       25065,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:58:14,0,1788058,-1,-1,3475.00000,3475.00000,0.00000,       25257,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:58:26,1,1788058,1788206,1,3476.00000,3476.00000,0.00000,       25277,20191217

MA-GD-00006,instance1,CZCE MA MA005,20191216,22:58:54,1,17107261,17108967,-1,2134.00000,2133.00000,0.00000,       25341,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:59:15,0,1788885,-1,-1,3476.00000,3476.00000,0.00000,       25425,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:59:31,1,1788885,1789122,1,3477.00000,3477.00000,0.00000,       25486,20191217

rb-GD-00006,instance1,SHFE rb rb2005,20191216,22:59:53,0,1789528,-1,-1,3477.00000,3477.00000,0.00000,       25586,20191217

