TA-GD-00006,instance1,TA005,20200312S,09:14:05,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200312

TA-GD-00006,instance1,TA005,20200312E,09:14:11,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0,20200312

TA-GD-00006,instance1,TA005,20200312S,09:14:40,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:16:08,0,125335,-1,-1,3880.00000,3878.00000,0.00000,2020031200596801,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:23:52,0,126156,-1,-1,3900.00000,3896.00000,0.00000,2020031200750428,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:31:42,1,126156,126672,1,3880.00000,3878.00000,0.00000,2020031200904967,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:36:23,1,125335,127246,1,3860.00000,3860.00000,0.00000,2020031201042196,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:38:29,0,128110,-1,-1,3840.00000,3856.00000,0.00000,2020031201131093,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:39:45,0,128456,-1,-1,3860.00000,3858.00000,0.00000,2020031201176705,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:49:48,1,128456,129611,1,3840.00000,3842.00000,0.00000,2020031201404891,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:50:03,1,128110,129668,1,3820.00000,3840.00000,0.00000,2020031201415195,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:50:03,0,129671,-1,-1,3840.00000,3838.00000,0.00000,2020031201415564,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:52:08,1,129671,129918,1,3820.00000,3820.00000,0.00000,2020031201462219,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:53:40,0,1210111,-1,-1,3820.00000,3818.00000,0.00000,2020031201511449,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:54:26,1,1210111,1210219,1,3800.00000,3798.00000,0.00000,2020031201539478,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:54:58,0,1210352,-1,-1,3760.00000,3798.00000,0.00000,2020031201559721,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:55:03,0,1210323,-1,-1,3780.00000,3798.00000,0.00000,2020031201563324,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:55:05,0,1210333,-1,-1,3800.00000,3796.00000,0.00000,2020031201564834,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,09:59:15,0,1210753,-1,-1,3820.00000,3818.00000,0.00000,2020031201655571,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,10:09:04,1,1210753,1211451,1,3800.00000,3798.00000,0.00000,2020031201840419,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,10:37:14,0,1213198,-1,-1,3820.00000,3818.00000,0.00000,2020031202088695,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,10:40:05,0,1213572,-1,-1,3840.00000,3838.00000,0.00000,2020031202149638,20200312

TA-GD-00006,instance1,CZCE TA TA005,20200312,13:54:18,0,1216858,-1,-1,3860.00000,3858.00000,0.00000,2020031202979482,20200312

