TA-GD-00006,instance1,TA001,20191115S,11:05:15,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191115

MA-GD-00006,instance1,MA001,20191115S,11:05:23,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191115

rb-GD-00006,instance1,rb2001,20191115S,11:05:30,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191115

rb-GD-00006,instance1,SHFE rb rb2001,20191115,11:05:50,0,15299767,-1,-1,3536.00000,3536.00000,0.00000,       95692,20191115

MA-GD-00006,instance1,CZCE MA MA001,20191115,11:06:17,0,1555713,-1,1,1966.00000,1966.00000,0.00000,       95844,20191115

MA-GD-00006,instance1,CZCE MA MA001,20191115,11:08:41,0,1556170,-1,-1,1964.00000,1964.00000,0.00000,       96647,20191115

TA-GD-00006,instance1,CZCE TA TA001,20191115,11:11:51,0,1556869,-1,1,4734.00000,4734.00000,0.00000,       97589,20191115

TA-GD-00006,instance1,TA001,20191115S,14:09:34,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191115

MA-GD-00006,instance1,MA001,20191115S,14:09:40,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191115

rb-GD-00006,instance1,rb2001,20191115S,14:09:46,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20191115

MA-GD-00006,instance1,CZCE MA MA001,20191115,14:11:10,0,1579691,-1,-1,1960.00000,1960.00000,0.00000,      120676,20191115

TA-GD-00006,instance1,CZCE TA TA001,20191115,14:11:25,0,1579770,-1,-1,4716.00000,4716.00000,0.00000,      120712,20191115

rb-GD-00006,instance1,SHFE rb rb2001,20191115,14:11:47,0,15387776,-1,1,3543.00000,3543.00000,0.00000,      120743,20191115

