c-GD-00006,instance1,m2005,20200205S,08:59:58,-1,-1,-1,0,-1.00000,-1.00000,0.00000,0000,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:01:00,0,51477,-1,1,2638.00000,2638.00000,0.00000,    10035040,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:01:23,1,51477,51743,-1,2638.00000,2638.00000,0.00000,    10043701,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:01:38,0,51860,-1,1,2637.00000,2637.00000,0.00000,    10048080,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:01:48,1,51860,51937,-1,2634.00000,2634.00000,0.00000,    10051046,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:01:50,0,51958,-1,-1,2633.00000,2633.00000,0.00000,    10051772,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:02:19,1,51958,52148,1,2633.00000,2634.00000,0.00000,    10058696,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:02:28,0,52205,-1,-1,2635.00000,2635.00000,0.00000,    10060452,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:03:04,1,52205,52429,1,2634.00000,2637.00000,0.00000,    10068142,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:03:47,0,52745,-1,-1,2633.00000,2633.00000,0.00000,    10077363,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:03:56,1,52745,52783,1,2632.00000,2632.00000,0.00000,    10079856,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:03:58,0,52786,-1,-1,2631.00000,2631.00000,0.00000,    10080042,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:04:27,1,52786,52947,1,2632.00000,2637.00000,0.00000,    10084969,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:04:56,0,53097,-1,-1,2635.00000,2635.00000,0.00000,    10090177,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:05:23,1,53097,53186,1,2633.00000,2634.00000,0.00000,    10094459,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:05:52,0,53260,-1,-1,2633.00000,2633.00000,0.00000,    10098843,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:06:59,1,53260,53598,1,2632.00000,2638.00000,0.00000,    10110758,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:07:24,0,53680,-1,1,2642.00000,2643.00000,0.00000,    10115222,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:07:43,1,53680,53746,-1,2643.00000,2643.00000,0.00000,    10118530,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:07:45,0,53752,-1,1,2642.00000,2642.00000,0.00000,    10118959,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:08:09,1,53752,53822,-1,2642.00000,2641.00000,0.00000,    10122342,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:09:04,0,54005,-1,-1,2638.00000,2638.00000,0.00000,    10129434,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:09:36,1,54005,54117,1,2640.00000,2640.00000,0.00000,    10132957,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:18:11,0,56699,-1,-1,2645.00000,2645.00000,0.00000,    10221728,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:18:31,1,56699,56774,1,2646.00000,2646.00000,0.00000,    10224096,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:18:59,0,56886,-1,-1,2643.00000,2643.00000,0.00000,    10228175,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:19:21,1,56886,56994,1,2643.00000,2643.00000,0.00000,    10231413,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:19:44,0,57106,-1,-1,2642.00000,2642.00000,0.00000,    10234601,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:20:11,1,57106,57207,1,2641.00000,2642.00000,0.00000,    10239265,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:37:50,0,59281,-1,-1,2640.00000,2640.00000,0.00000,    10324067,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:38:12,1,59281,59324,1,2639.00000,2640.00000,0.00000,    10326068,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:43:43,0,59799,-1,-1,2641.00000,2641.00000,0.00000,    10355085,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:44:27,1,59799,59833,1,2641.00000,2641.00000,0.00000,    10356820,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:47:48,0,510232,-1,-1,2640.00000,2640.00000,0.00000,    10371431,20200205

c-GD-00006,instance1,DCE m m2005,20200205,09:54:21,1,510232,510964,1,2638.00000,2639.00000,0.00000,    10396117,20200205

c-GD-00006,instance1,DCE m m2005,20200205,10:36:53,0,513400,-1,-1,2642.00000,2642.00000,0.00000,    10485280,20200205

c-GD-00006,instance1,DCE m m2005,20200205,10:38:10,1,513400,513515,1,2640.00000,2640.00000,0.00000,    10492669,20200205

c-GD-00006,instance1,DCE m m2005,20200205,10:39:49,0,513638,-1,-1,2640.00000,2640.00000,0.00000,    10497444,20200205

c-GD-00006,instance1,DCE m m2005,20200205,10:46:40,1,513638,514174,1,2639.00000,2639.00000,0.00000,    10517668,20200205

