c-GD-00006,instance1,DCE m m2005,20200213,09:00:43,0,131070,-1,1,2652.00000,2652.00000,0.00000,    10027386,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:01:38,1,131070,131530,-1,2654.00000,2653.00000,0.00000,    10044400,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:01:51,0,131574,-1,1,2652.00000,2652.00000,0.00000,    10046842,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:02:08,1,131574,131649,-1,2649.00000,2649.00000,0.00000,    10051194,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:02:35,0,131771,-1,1,2651.00000,2651.00000,0.00000,    10055984,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:03:19,1,131771,131985,-1,2652.00000,2651.00000,0.00000,    10064571,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:19:08,0,135263,-1,-1,2662.00000,2662.00000,0.00000,    10206439,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:19:24,1,135263,135330,1,2665.00000,2665.00000,0.00000,    10212350,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:20:27,0,135606,-1,1,2669.00000,2669.00000,0.00000,    10231637,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:21:51,1,135606,135906,-1,2666.00000,2666.00000,0.00000,    10245069,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:22:04,0,135934,-1,1,2666.00000,2666.00000,0.00000,    10247327,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:23:15,1,135934,136067,-1,2663.00000,2662.00000,0.00000,    10255212,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:23:20,0,136095,-1,-1,2663.00000,2663.00000,0.00000,    10255759,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:24:08,1,136095,136234,1,2662.00000,2663.00000,0.00000,    10260876,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:24:10,0,136248,-1,-1,2663.00000,2663.00000,0.00000,    10260998,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:24:47,1,136248,136334,1,2661.00000,2661.00000,0.00000,    10264916,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:38:52,0,137878,-1,1,2661.00000,2661.00000,0.00000,    10322387,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:40:09,1,137878,137995,-1,2662.00000,2661.00000,0.00000,    10331775,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:53:34,0,138981,-1,1,2660.00000,2660.00000,0.00000,    10369146,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:55:57,1,138981,139394,-1,2661.00000,2659.00000,0.00000,    10376914,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:57:47,0,139684,-1,-1,2663.00000,2663.00000,0.00000,    10385246,20200213

c-GD-00006,instance1,DCE m m2005,20200213,09:59:38,1,139684,139916,1,2666.00000,2666.00000,0.00000,    10392413,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:12:52,0,1311003,-1,-1,2668.00000,2668.00000,0.00000,    10436066,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:14:44,1,1311003,1311158,1,2667.00000,2668.00000,0.00000,    10442990,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:43:16,0,1312402,-1,-1,2671.00000,2671.00000,0.00000,    10500753,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:45:06,1,1312402,1312514,1,2670.00000,2671.00000,0.00000,    10506757,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:51:24,0,1313161,-1,1,2679.00000,2679.00000,0.00000,    10539663,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:52:30,1,1313161,1313275,-1,2680.00000,2679.00000,0.00000,    10550407,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:52:32,0,1313278,-1,1,2679.00000,2679.00000,0.00000,    10550550,20200213

c-GD-00006,instance1,DCE m m2005,20200213,10:53:26,1,1313278,1313368,-1,2680.00000,2680.00000,0.00000,    10556922,20200213

c-GD-00006,instance1,DCE m m2005,20200213,11:22:21,0,1318093,-1,-1,2676.00000,2676.00000,0.00000,    10751725,20200213

c-GD-00006,instance1,DCE m m2005,20200213,11:23:51,1,1318093,1318260,1,2675.00000,2676.00000,0.00000,    10764833,20200213

c-GD-00006,instance1,DCE m m2005,20200213,14:49:28,0,1329016,-1,-1,2685.00000,2685.00000,0.00000,    11279423,20200213

c-GD-00006,instance1,DCE m m2005,20200213,14:50:56,1,1329016,1329273,1,2684.00000,2685.00000,0.00000,    11292183,20200213

