sc-GD-00006-3,instance1,INE sc sc1903,20190131,22:55:08,0,19802,-1,-1,436.30000,436.20000,0.00000,      596839,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190131,22:55:08,0,19803,-1,-1,436.30000,436.20000,0.00000,      596840,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190201,01:24:15,1,19802,122307,1,432.10000,432.30000,0.00000,      766058,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190201,01:24:15,1,19803,122118,1,432.10000,432.30000,0.00000,      766059,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190201,01:32:35,1,3114041,122346,1,428.10000,428.20000,0.00000,      770684,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190201,01:32:35,1,3114041,122347,1,428.10000,428.20000,0.00000,      770685,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190201,02:27:24,1,312,122176,1,424.10000,424.10000,0.00000,      786677,20190201

sc-GD-00006-3,instance1,INE sc sc1903,20190201,02:27:24,1,313,122392,1,424.10000,424.10000,0.00000,      786678,20190201

