sc-GD-00006-3,instance1,INE sc sc1903,20190122,10:05:45,1,2127603,2215665,1,436.90000,436.90000,0.00000,     1081010,20190122

sc-GD-00006-3,instance1,INE sc sc1903,20190122,10:05:45,1,2127604,2215596,1,436.90000,436.90000,0.00000,     1081015,20190122

sc-GD-00006-3,instance1,INE sc sc1903,20190122,13:34:20,1,2111226,2219861,1,432.90000,432.40000,0.00000,     1551011,20190122

sc-GD-00006-3,instance1,INE sc sc1903,20190122,13:34:20,1,2111227,2219707,1,432.90000,432.40000,0.00000,     1551022,20190122

sc-GD-00006-3,instance1,INE sc sc1903,20190122,22:04:05,1,1824377,234068,1,428.90000,428.80000,0.00000,      344544,20190123

sc-GD-00006-3,instance1,INE sc sc1903,20190122,22:04:05,1,1824378,234070,1,428.90000,428.80000,0.00000,      344545,20190123

sc-GD-00006-3,instance1,INE sc sc1903,20190122,23:12:04,1,1816689,2310393,1,424.90000,425.00000,0.00000,      594544,20190123

sc-GD-00006-3,instance1,INE sc sc1903,20190122,23:12:04,1,1816689,2310394,1,424.90000,425.00000,0.00000,      594545,20190123

